ID,Multiyear ID,Single or multiple application,Operator,Trial Type,Trial Status,Country,Location/Place,Year of Results,Crop,Seed/Transplant,Novihum Product,Granulate Size,Base Material Origin,Rate Novihum in kg/m²,Rate Novihum in Vol%,Rate Novihum in Mass%,Application Depth in m,Application Wide in m,Application Technique,Application Periode,Other Products,Fert flag,Nitrogen Compensation,Compost Manure,Drought Trial,Irrigation Level in %,Soil note,Soil Type in Numbers of Sand Silt Clay,Sand,Silt,Clay,Soil Type/Substrate,pH (Method not Known,pH (in H2O),pH (in KCl-Solution),pH (in CaCl2-Solution),Corg-Level Qualitativ,Corg-Level Quantitativ,Growth Conditions,Controlled Conditions,Result Control (Data as Recieved ),Unit1,Result Novihum (Data as Recieved),Unit2,Result Control (Edited by Novihum),Unit3,Result Novihum (Edited by Novihum),Unit4,Relative Yield difference,Statistical Significant,Standard Deviation Control,Standard Deviation Novihum,Earlier Higher Yield,Visible Quality Difference,Additional Information,Further Addition Information,Bulk Density,Row Number in Excel,Trial Quality for NN,App rate,Rel yield
665,,,Hetterich,Science,closed,Germany,Siemitz,2021,Winter Wheat,Seeds,Argil,25,Rhein,0.02,,,0.1,1,Flat,,-30% N,x,FALSE,no,FALSE,,,,,,,sandy loam,6.6,,,,,2.2,free,No,54.15,dt/ha,52.74,dt/ha,0.541,kg/m²,0.527,kg/m²,-0.03,FALSE,0.06,0.055,FALSE,,,,,,+,200,-0.03
666,,,Hetterich,Science,closed,Germany,Siemitz,2021,Winter Wheat,Seeds,Argil,25,Rhein,0.02,,,0.1,1,Flat,,-45% N,x,FALSE,no,FALSE,,,,,,,sandy loam,6.6,,,,,2.2,free,No,54.15,dt/ha,48.82,dt/ha,0.541,kg/m²,0.488,kg/m²,-0.10,FALSE,0.06,0.031,FALSE,,,,,,+,200,-0.10
667,,,Hetterich,Science,closed,Germany,Grieben,2021,Winter Wheat,Seeds,Argil,25,Rhein,0.015,,,0.1,1,Flat,,,,FALSE,no,FALSE,,,,,,,loam,,,,,,,free,No,98,dt/ha,97.3,dt/ha,0.98,kg/m²,0.973,kg/m²,-0.01,FALSE,0.028,0.044,FALSE,,,,,,+,150,-0.01
668,,,Hetterich,Science,closed,Germany,Grieben,2021,Winter Wheat,Seeds,Argil,25,Rhein,0.03,,,0.1,1,Flat,,,,FALSE,no,FALSE,,,,,,,loam,,,,,,,free,No,98,dt/ha,99.7,dt/ha,0.98,kg/m²,0.997,kg/m²,0.02,FALSE,0.028,0.017,FALSE,,,,,,+,300,0.02
669,,,Hetterich,Science,closed,Germany,Grieben,2021,Winter Wheat,Seeds,Argil,25,Rhein,0.045,,,0.1,1,Flat,,,,FALSE,no,FALSE,,,,,,,loam,,,,,,,free,No,98,dt/ha,98.8,dt/ha,0.98,kg/m²,0.988,kg/m²,0.01,FALSE,0.028,0.011,FALSE,,,,,,+,450,0.01
670,,,Hetterich,Science,closed,Germany,Grieben,2021,Winter Wheat,Seeds,Argil,25,Rhein,0.02,,,0.1,1,Flat,,-15% N,x,FALSE,no,FALSE,,,,,,,loam,,,,,,,free,No,98,dt/ha,98,dt/ha,0.98,kg/m²,0.98,kg/m²,0.00,FALSE,0.028,0.02,FALSE,,,,,,+,200,0.00
671,,,Hetterich,Science,closed,Germany,Grieben,2021,Winter Wheat,Seeds,Argil,25,Rhein,0.02,,,0.1,1,Flat,,-30% N,x,FALSE,no,FALSE,,,,,,,loam,,,,,,,free,No,98,dt/ha,95.1,dt/ha,0.98,kg/m²,0.951,kg/m²,-0.03,FALSE,0.028,0.045,FALSE,,,,,,+,200,-0.03
672,,,Hetterich,Science,closed,Germany,Grieben,2021,Winter Wheat,Seeds,Argil,25,Rhein,0.02,,,0.1,1,Flat,,-45% N,x,FALSE,no,FALSE,,,,,,,loam,,,,,,,free,No,98,dt/ha,93,dt/ha,0.98,kg/m²,0.93,kg/m²,-0.05,FALSE,0.028,0.01,FALSE,,,,,,+,200,-0.05
673,,,Hetterich,Science,closed,Germany,Grieben,2021,Winter Wheat,Seeds,Dispersa,25,Rhein,0.015,,,0.1,1,Flat,,,,FALSE,no,FALSE,,,,,,,loam,,,,,,,free,No,98,dt/ha,96.1,dt/ha,0.98,kg/m²,0.961,kg/m²,-0.02,FALSE,0.028,0.036,FALSE,,,,,,+,150,-0.02
674,,,Hetterich,Science,closed,Germany,Grieben,2021,Winter Wheat,Seeds,Dispersa,25,Rhein,0.03,,,0.1,1,Flat,,,,FALSE,no,FALSE,,,,,,,loam,,,,,,,free,No,98,dt/ha,98.8,dt/ha,0.98,kg/m²,0.988,kg/m²,0.01,FALSE,0.028,0.025,FALSE,,,,,,+,300,0.01
675,,,Hetterich,Science,closed,Germany,Grieben,2021,Winter Wheat,Seeds,Dispersa,25,Rhein,0.045,,,0.1,1,Flat,,,,FALSE,no,FALSE,,,,,,,loam,,,,,,,free,No,98,dt/ha,97.2,dt/ha,0.98,kg/m²,0.972,kg/m²,-0.01,FALSE,0.028,0.051,FALSE,,,,,,+,450,-0.01
676,,,Hetterich,Science,closed,Germany,Grieben,2021,Winter Wheat,Seeds,Dispersa,25,Rhein,0.02,,,0.1,1,Flat,,-15% N,x,FALSE,no,FALSE,,,,,,,loam,,,,,,,free,No,98,dt/ha,98,dt/ha,0.98,kg/m²,0.98,kg/m²,0.00,FALSE,0.028,0.03,FALSE,,,,,,+,200,0.00
677,,,Hetterich,Science,closed,Germany,Grieben,2021,Winter Wheat,Seeds,Dispersa,25,Rhein,0.02,,,0.1,1,Flat,,-30% N,x,FALSE,no,FALSE,,,,,,,loam,,,,,,,free,No,98,dt/ha,95.4,dt/ha,0.98,kg/m²,0.954,kg/m²,-0.03,FALSE,0.028,0.026,FALSE,,,,,,+,200,-0.03
678,,,Hetterich,Science,closed,Germany,Grieben,2021,Winter Wheat,Seeds,Dispersa,25,Rhein,0.02,,,0.1,1,Flat,,-45% N,x,FALSE,no,FALSE,,,,,,,loam,,,,,,,free,No,98,dt/ha,93.9,dt/ha,0.98,kg/m²,0.939,kg/m²,-0.04,FALSE,0.028,0.057,FALSE,,,,,,+,200,-0.04
679,,,Hetterich,Science,closed,Germany,Ammeloe,2021,Winter Wheat,Seeds,Argil,25,Rhein,0.015,,,0.1,1,Flat,,,,FALSE,no,FALSE,,,,,,,sand,5.1,,,,,3.3,free,No,88.03,dt/ha,89.76,dt/ha,0.88,kg/m²,0.898,kg/m²,0.02,FALSE,0.015,0.019,FALSE,,,,,,+,150,0.02
680,,,Hetterich,Science,closed,Germany,Ammeloe,2021,Winter Wheat,Seeds,Argil,25,Rhein,0.03,,,0.1,1,Flat,,,,FALSE,no,FALSE,,,,,,,sand,5.1,,,,,3.3,free,No,88.03,dt/ha,90.76,dt/ha,0.88,kg/m²,0.908,kg/m²,0.03,FALSE,0.015,0.02,FALSE,,,,,,+,300,0.03
681,,,Hetterich,Science,closed,Germany,Ammeloe,2021,Winter Wheat,Seeds,Argil,25,Rhein,0.045,,,0.1,1,Flat,,,,FALSE,no,FALSE,,,,,,,sand,5.1,,,,,3.3,free,No,88.03,dt/ha,91.24,dt/ha,0.88,kg/m²,0.912,kg/m²,0.04,FALSE,0.015,0.015,FALSE,,,,,,+,450,0.04
682,,,Hetterich,Science,closed,Germany,Ammeloe,2021,Winter Wheat,Seeds,Argil,25,Rhein,0.02,,,0.1,1,Flat,,-15% N,x,FALSE,no,FALSE,,,,,,,sand,5.1,,,,,3.3,free,No,88.03,dt/ha,88.79,dt/ha,0.88,kg/m²,0.888,kg/m²,0.01,FALSE,0.015,0.018,FALSE,,,,,,+,200,0.01
683,,,Hetterich,Science,closed,Germany,Ammeloe,2021,Winter Wheat,Seeds,Argil,25,Rhein,0.02,,,0.1,1,Flat,,-30% N,x,FALSE,no,FALSE,,,,,,,sand,5.1,,,,,3.3,free,No,88.03,dt/ha,87.07,dt/ha,0.88,kg/m²,0.871,kg/m²,-0.01,FALSE,0.015,0.012,FALSE,,,,,,+,200,-0.01
684,,,Hetterich,Science,closed,Germany,Ammeloe,2021,Winter Wheat,Seeds,Argil,25,Rhein,0.02,,,0.1,1,Flat,,-45% N,x,FALSE,no,FALSE,,,,,,,sand,5.1,,,,,3.3,free,No,88.03,dt/ha,84.21,dt/ha,0.88,kg/m²,0.84,kg/m²,-0.04,TRUE,0.015,0.017,FALSE,,,,,,+,200,-0.04
685,,,Hetterich,Science,closed,Germany,Poppenhausen,2021,Winter Wheat,Seeds,Argil,25,Rhein,0.015,,,0.1,1,Flat,,,,FALSE,no,FALSE,,,,,,,loam,6.8,,,,,2.1,free,,79.7,dt/ha,79.7,dt/ha,0.797,kg/m²,0.797,kg/m²,0.00,FALSE,0.019,0.011,FALSE,,,,,,+,150,0.00
686,,,Hetterich,Science,closed,Germany,Poppenhausen,2021,Winter Wheat,Seeds,Argil,25,Rhein,0.03,,,0.1,1,Flat,,,,FALSE,no,FALSE,,,,,,,loam,6.8,,,,,2.1,free,,79.7,dt/ha,81.6,dt/ha,0.797,kg/m²,0.816,kg/m²,0.02,FALSE,0.019,0.022,FALSE,,,,,,+,300,0.02
687,,,Hetterich,Science,closed,Germany,Poppenhausen,2021,Winter Wheat,Seeds,Argil,25,Rhein,0.045,,,0.1,1,Flat,,,,FALSE,no,FALSE,,,,,,,loam,6.8,,,,,2.1,free,,79.7,dt/ha,81.4,dt/ha,0.797,kg/m²,0.814,kg/m²,0.02,FALSE,0.019,0.018,FALSE,,,,,,+,450,0.02
688,,,Hetterich,Science,closed,Germany,Poppenhausen,2021,Winter Wheat,Seeds,Argil,25,Rhein,0.02,,,0.1,1,Flat,,-15% N,x,FALSE,no,FALSE,,,,,,,loam,6.8,,,,,2.1,free,,79.7,dt/ha,80.8,dt/ha,0.797,kg/m²,0.808,kg/m²,0.01,FALSE,0.019,0.037,FALSE,,,,,,+,200,0.01
689,,,Hetterich,Science,closed,Germany,Poppenhausen,2021,Winter Wheat,Seeds,Argil,25,Rhein,0.02,,,0.1,1,Flat,,-30% N,x,FALSE,no,FALSE,,,,,,,loam,6.8,,,,,2.1,free,,79.7,dt/ha,74.4,dt/ha,0.797,kg/m²,0.744,kg/m²,-0.07,FALSE,0.019,0.013,FALSE,,,,,,+,200,-0.07
690,,,Hetterich,Science,closed,Germany,Poppenhausen,2021,Winter Wheat,Seeds,Argil,25,Rhein,0.02,,,0.1,1,Flat,,-45% N,x,FALSE,no,FALSE,,,,,,,loam,6.8,,,,,2.1,free,,79.7,dt/ha,69.7,dt/ha,0.797,kg/m²,0.697,kg/m²,-0.13,TRUE,0.019,0.03,FALSE,,,,,,+,200,-0.13
691,,,Hetterich,Science,closed,Germany,Poppenhausen,2021,Winter Wheat,Seeds,Dispersa,25,Rhein,0.015,,,0.1,1,Flat,,,,FALSE,no,FALSE,,,,,,,loam,6.8,,,,,2.1,free,,79.7,dt/ha,78.3,dt/ha,0.797,kg/m²,0.783,kg/m²,-0.02,FALSE,0.019,0.056,FALSE,,,,,,+,150,-0.02
692,,,Hetterich,Science,closed,Germany,Poppenhausen,2021,Winter Wheat,Seeds,Dispersa,25,Rhein,0.03,,,0.1,1,Flat,,,,FALSE,no,FALSE,,,,,,,loam,6.8,,,,,2.1,free,,79.7,dt/ha,79.2,dt/ha,0.797,kg/m²,0.792,kg/m²,-0.01,FALSE,0.019,0.037,FALSE,,,,,,+,300,-0.01
693,,,Hetterich,Science,closed,Germany,Poppenhausen,2021,Winter Wheat,Seeds,Dispersa,25,Rhein,0.045,,,0.1,1,Flat,,,,FALSE,no,FALSE,,,,,,,loam,6.8,,,,,2.1,free,,79.7,dt/ha,80.1,dt/ha,0.797,kg/m²,0.801,kg/m²,0.01,FALSE,0.019,0.09,FALSE,,,,,,+,450,0.01
694,,,Hetterich,Science,closed,Germany,Poppenhausen,2021,Winter Wheat,Seeds,Dispersa,25,Rhein,0.02,,,0.1,1,Flat,,-15% N,x,FALSE,no,FALSE,,,,,,,loam,6.8,,,,,2.1,free,,79.7,dt/ha,77.2,dt/ha,0.797,kg/m²,0.772,kg/m²,-0.03,FALSE,0.019,0.027,FALSE,,,,,,+,200,-0.03
695,,,Hetterich,Science,closed,Germany,Poppenhausen,2021,Winter Wheat,Seeds,Dispersa,25,Rhein,0.02,,,0.1,1,Flat,,-30% N,x,FALSE,no,FALSE,,,,,,,loam,6.8,,,,,2.1,free,,79.7,dt/ha,74.6,dt/ha,0.797,kg/m²,0.746,kg/m²,-0.06,FALSE,0.019,0.019,FALSE,,,,,,+,200,-0.06
696,,,Hetterich,Science,closed,Germany,Poppenhausen,2021,Winter Wheat,Seeds,Dispersa,25,Rhein,0.02,,,0.1,1,Flat,,-45% N,x,FALSE,no,FALSE,,,,,,,loam,6.8,,,,,2.1,free,,79.7,dt/ha,72.1,dt/ha,0.797,kg/m²,0.721,kg/m²,-0.10,TRUE,0.019,0.059,FALSE,,,,,,+,200,-0.10
697,,,Hetterich,Science,closed,Germany,Kötsch,2021,Silo maize,Seeds,Argil,25,Rhein,0.015,,,0.1,1,Flat,,,,FALSE,no,FALSE,,,,,,,sandy loam,6.6,,,,,1.6,free,,89,dt/ha,86,dt/ha,0.89,kg/m²,0.86,kg/m²,-0.03,FALSE,0.019,0.018,FALSE,,,,,,+,150,-0.03
698,,,Hetterich,Science,closed,Germany,Kötsch,2021,Silo maize,Seeds,Argil,25,Rhein,0.03,,,0.1,1,Flat,,,,FALSE,no,FALSE,,,,,,,sandy loam,6.6,,,,,1.6,free,,89,dt/ha,88,dt/ha,0.89,kg/m²,0.88,kg/m²,-0.01,FALSE,0.019,0.022,FALSE,,,,,,+,300,-0.01
699,,,Hetterich,Science,closed,Germany,Kötsch,2021,Silo maize,Seeds,Argil,25,Rhein,0.045,,,0.1,1,Flat,,,,FALSE,no,FALSE,,,,,,,sandy loam,6.6,,,,,1.6,free,,89,dt/ha,88,dt/ha,0.89,kg/m²,0.88,kg/m²,-0.01,FALSE,0.019,0.029,FALSE,,,,,,+,450,-0.01
700,,,Hetterich,Science,closed,Germany,Kötsch,2021,Silo maize,Seeds,Argil,25,Rhein,0.02,,,0.1,1,Flat,,-15% N,x,FALSE,no,FALSE,,,,,,,sandy loam,6.6,,,,,1.6,free,,89,dt/ha,83,dt/ha,0.89,kg/m²,0.83,kg/m²,-0.07,FALSE,0.019,0.026,FALSE,,,,,,+,200,-0.07
701,,,Hetterich,Science,closed,Germany,Kötsch,2021,Silo maize,Seeds,Argil,25,Rhein,0.02,,,0.1,1,Flat,,-30% N,x,FALSE,no,FALSE,,,,,,,sandy loam,6.6,,,,,1.6,free,,89,dt/ha,83,dt/ha,0.89,kg/m²,0.83,kg/m²,-0.07,FALSE,0.019,0.029,FALSE,,,,,,+,200,-0.07
702,,,Hetterich,Science,closed,Germany,Kötsch,2021,Silo maize,Seeds,Argil,25,Rhein,0.02,,,0.1,1,Flat,,-45% N,x,FALSE,no,FALSE,,,,,,,sandy loam,6.6,,,,,1.6,free,,89,dt/ha,73,dt/ha,0.89,kg/m²,0.73,kg/m²,-0.18,TRUE,0.019,0.033,FALSE,,,,,,+,200,-0.18
703,,,Hetterich,Science,closed,Germany,Erlbach,2021,Silo maize,Seeds,Argil,25,Rhein,0.015,,,0.1,1,Flat,,,,FALSE,no,FALSE,,,,,,,sandy loam,6.9,,,,,1.65,free,,234.2,dt/ha,218.6,dt/ha,2.34,kg/m²,2.19,kg/m²,-0.07,FALSE,,,FALSE,,,,,,+,150,-0.07
704,,,Hetterich,Science,closed,Germany,Erlbach,2021,Silo maize,Seeds,Argil,25,Rhein,0.03,,,0.1,1,Flat,,,,FALSE,no,FALSE,,,,,,,sandy loam,6.9,,,,,1.65,free,,234.2,dt/ha,223.7,dt/ha,2.34,kg/m²,2.24,kg/m²,-0.04,FALSE,,,FALSE,,,,,,+,300,-0.04
705,,,Hetterich,Science,closed,Germany,Erlbach,2021,Silo maize,Seeds,Argil,25,Rhein,0.045,,,0.1,1,Flat,,,,FALSE,no,FALSE,,,,,,,sandy loam,6.9,,,,,1.65,free,,234.2,dt/ha,245.2,dt/ha,2.34,kg/m²,2.45,kg/m²,0.05,FALSE,,,FALSE,,,,,,+,450,0.05
706,,,Hetterich,Science,closed,Germany,Erlbach,2021,Silo maize,Seeds,Argil,25,Rhein,0.02,,,0.1,1,Flat,,-15% N,x,FALSE,no,FALSE,,,,,,,sandy loam,6.9,,,,,1.65,free,,234.2,dt/ha,218.4,dt/ha,2.34,kg/m²,2.18,kg/m²,-0.07,FALSE,,,FALSE,,,,,,+,200,-0.07
707,,,Hetterich,Science,closed,Germany,Erlbach,2021,Silo maize,Seeds,Argil,25,Rhein,0.02,,,0.1,1,Flat,,-30% N,x,FALSE,no,FALSE,,,,,,,sandy loam,6.9,,,,,1.65,free,,234.2,dt/ha,235.8,dt/ha,2.34,kg/m²,2.36,kg/m²,0.01,FALSE,,,FALSE,,,,,,+,200,0.01
708,,,Hetterich,Science,closed,Germany,Erlbach,2021,Silo maize,Seeds,Argil,25,Rhein,0.02,,,0.1,1,Flat,,-45% N,x,FALSE,no,FALSE,,,,,,,sandy loam,6.9,,,,,1.65,free,,234.2,dt/ha,247.6,dt/ha,2.34,kg/m²,2.48,kg/m²,0.06,FALSE,,,FALSE,,,,,,+,200,0.06
709,,,Hetterich,Science,closed,Germany,Lüssow,2021,Silo maize,Seeds,Argil,25,Rhein,0.015,,,0.1,1,Flat,,,,FALSE,no,FALSE,,,,,,,sandy loam,,,,,,,free,,216.6,dt/ha,215.6,dt/ha,2.17,kg/m²,2.16,kg/m²,0.00,FALSE,,,FALSE,,,,,,+,150,0.00
710,,,Hetterich,Science,closed,Germany,Lüssow,2021,Silo maize,Seeds,Argil,25,Rhein,0.03,,,0.1,1,Flat,,,,FALSE,no,FALSE,,,,,,,sandy loam,,,,,,,free,,216.6,dt/ha,204.7,dt/ha,2.17,kg/m²,2.05,kg/m²,-0.05,FALSE,,,FALSE,,,,,,+,300,-0.05
711,,,Hetterich,Science,closed,Germany,Lüssow,2021,Silo maize,Seeds,Argil,25,Rhein,0.045,,,0.1,1,Flat,,,,FALSE,no,FALSE,,,,,,,sandy loam,,,,,,,free,,216.6,dt/ha,208.2,dt/ha,2.17,kg/m²,2.08,kg/m²,-0.04,FALSE,,,FALSE,,,,,,+,450,-0.04
712,,,Hetterich,Science,closed,Germany,Lüssow,2021,Silo maize,Seeds,Argil,25,Rhein,0.02,,,0.1,1,Flat,,-15% N,x,FALSE,no,FALSE,,,,,,,sandy loam,,,,,,,free,,216.6,dt/ha,199.8,dt/ha,2.17,kg/m²,2,kg/m²,-0.08,FALSE,,,FALSE,,,,,,+,200,-0.08
713,,,Hetterich,Science,closed,Germany,Lüssow,2021,Silo maize,Seeds,Argil,25,Rhein,0.02,,,0.1,1,Flat,,-30% N,x,FALSE,no,FALSE,,,,,,,sandy loam,,,,,,,free,,216.6,dt/ha,187.7,dt/ha,2.17,kg/m²,1.88,kg/m²,-0.13,FALSE,,,FALSE,,,,,,+,200,-0.13
714,,,Hetterich,Science,closed,Germany,Lüssow,2021,Silo maize,Seeds,Argil,25,Rhein,0.02,,,0.1,1,Flat,,-45% N,x,FALSE,no,FALSE,,,,,,,sandy loam,,,,,,,free,,216.6,dt/ha,177.4,dt/ha,2.17,kg/m²,1.77,kg/m²,-0.18,TRUE,,,FALSE,,,,,,+,200,-0.18
715,,,Hetterich,Science,closed,Germany,Tapfheim,2021,Silo maize,Seeds,Argil,25,Rhein,0.015,,,0.1,1,Flat,,,,FALSE,no,FALSE,,,,,,,loam,,,,,,,free,,224.6,dt/ha,231.1,dt/ha,2.25,kg/m²,2.31,kg/m²,0.03,FALSE,,,FALSE,,,,,,+,150,0.03
716,,,Hetterich,Science,closed,Germany,Tapfheim,2021,Silo maize,Seeds,Argil,25,Rhein,0.03,,,0.1,1,Flat,,,,FALSE,no,FALSE,,,,,,,loam,,,,,,,free,,224.6,dt/ha,224.4,dt/ha,2.25,kg/m²,2.24,kg/m²,0.00,FALSE,,,FALSE,,,,,,+,300,0.00
717,,,Hetterich,Science,closed,Germany,Tapfheim,2021,Silo maize,Seeds,Argil,25,Rhein,0.045,,,0.1,1,Flat,,,,FALSE,no,FALSE,,,,,,,loam,,,,,,,free,,224.6,dt/ha,229.9,dt/ha,2.25,kg/m²,2.3,kg/m²,0.02,FALSE,,,FALSE,,,,,,+,450,0.02
718,,,Hetterich,Science,closed,Germany,Tapfheim,2021,Silo maize,Seeds,Argil,25,Rhein,0.02,,,0.1,1,Flat,,-15% N,x,FALSE,no,FALSE,,,,,,,loam,,,,,,,free,,224.6,dt/ha,229,dt/ha,2.25,kg/m²,2.29,kg/m²,0.02,FALSE,,,FALSE,,,,,,+,200,0.02
719,,,Hetterich,Science,closed,Germany,Tapfheim,2021,Silo maize,Seeds,Argil,25,Rhein,0.02,,,0.1,1,Flat,,-30% N,x,FALSE,no,FALSE,,,,,,,loam,,,,,,,free,,224.6,dt/ha,244.4,dt/ha,2.25,kg/m²,2.44,kg/m²,0.09,FALSE,,,FALSE,,,,,,+,200,0.09
720,,,Hetterich,Science,closed,Germany,Tapfheim,2021,Silo maize,Seeds,Argil,25,Rhein,0.02,,,0.1,1,Flat,,-45% N,x,FALSE,no,FALSE,,,,,,,loam,,,,,,,free,,224.6,dt/ha,245.2,dt/ha,2.25,kg/m²,2.45,kg/m²,0.09,FALSE,,,FALSE,,,,,,+,200,0.09
721,,,Hetterich,Science,closed,Germany,Tapfheim,2021,Silo maize,Seeds,Dispersa,25,Rhein,0.015,,,0.1,1,Flat,,,,FALSE,no,FALSE,,,,,,,loam,,,,,,,free,,224.6,dt/ha,246.9,dt/ha,2.25,kg/m²,2.47,kg/m²,0.10,FALSE,,,FALSE,,,,,,+,150,0.10
722,,,Hetterich,Science,closed,Germany,Tapfheim,2021,Silo maize,Seeds,Dispersa,25,Rhein,0.03,,,0.1,1,Flat,,,,FALSE,no,FALSE,,,,,,,loam,,,,,,,free,,224.6,dt/ha,239.3,dt/ha,2.25,kg/m²,2.39,kg/m²,0.07,FALSE,,,FALSE,,,,,,+,300,0.07
723,,,Hetterich,Science,closed,Germany,Tapfheim,2021,Silo maize,Seeds,Dispersa,25,Rhein,0.045,,,0.1,1,Flat,,,,FALSE,no,FALSE,,,,,,,loam,,,,,,,free,,224.6,dt/ha,232.5,dt/ha,2.25,kg/m²,2.33,kg/m²,0.04,FALSE,,,FALSE,,,,,,+,450,0.04
724,,,Hetterich,Science,closed,Germany,Tapfheim,2021,Silo maize,Seeds,Dispersa,25,Rhein,0.02,,,0.1,1,Flat,,-15% N,x,FALSE,no,FALSE,,,,,,,loam,,,,,,,free,,224.6,dt/ha,213.5,dt/ha,2.25,kg/m²,2.14,kg/m²,-0.05,FALSE,,,FALSE,,,,,,+,200,-0.05
725,,,Hetterich,Science,closed,Germany,Tapfheim,2021,Silo maize,Seeds,Dispersa,25,Rhein,0.02,,,0.1,1,Flat,,-30% N,x,FALSE,no,FALSE,,,,,,,loam,,,,,,,free,,224.6,dt/ha,230.1,dt/ha,2.25,kg/m²,2.3,kg/m²,0.02,FALSE,,,FALSE,,,,,,+,200,0.02
726,,,Hetterich,Science,closed,Germany,Tapfheim,2021,Silo maize,Seeds,Dispersa,25,Rhein,0.02,,,0.1,1,Flat,,-45% N,x,FALSE,no,FALSE,,,,,,,loam,,,,,,,free,,224.6,dt/ha,221.1,dt/ha,2.25,kg/m²,221,kg/m²,-0.02,FALSE,,,FALSE,,,,,,+,200,-0.02
727,,,Hetterich,Science,closed,Germany,Wennewick,2021,Silo maize,Seeds,Argil,25,Rhein,0.015,,,0.1,1,Flat,,,,FALSE,no,FALSE,,,,,,,loamy sand,5.5,,,,,2.4,free,,251,dt/ha,263,dt/ha,2.51,kg/m²,2.63,kg/m²,0.05,FALSE,,,FALSE,,,,,,+,150,0.05
728,,,Hetterich,Science,closed,Germany,Wennewick,2021,Silo maize,Seeds,Argil,25,Rhein,0.03,,,0.1,1,Flat,,,,FALSE,no,FALSE,,,,,,,loamy sand,5.5,,,,,2.4,free,,251,dt/ha,255,dt/ha,2.51,kg/m²,2.55,kg/m²,0.02,FALSE,,,FALSE,,,,,,+,300,0.02
729,,,Hetterich,Science,closed,Germany,Wennewick,2021,Silo maize,Seeds,Argil,25,Rhein,0.045,,,0.1,1,Flat,,,,FALSE,no,FALSE,,,,,,,loamy sand,5.5,,,,,2.4,free,,251,dt/ha,255,dt/ha,2.51,kg/m²,2.55,kg/m²,0.02,FALSE,,,FALSE,,,,,,+,450,0.02
730,,,Hetterich,Science,closed,Germany,Wennewick,2021,Silo maize,Seeds,Argil,25,Rhein,0.02,,,0.1,1,Flat,,-15% N,x,FALSE,no,FALSE,,,,,,,loamy sand,5.5,,,,,2.4,free,,251,dt/ha,248,dt/ha,2.51,kg/m²,2.48,kg/m²,-0.01,FALSE,,,FALSE,,,,,,+,200,-0.01
731,,,Hetterich,Science,closed,Germany,Wennewick,2021,Silo maize,Seeds,Argil,25,Rhein,0.02,,,0.1,1,Flat,,-30% N,x,FALSE,no,FALSE,,,,,,,loamy sand,5.5,,,,,2.4,free,,251,dt/ha,248,dt/ha,2.51,kg/m²,2.48,kg/m²,-0.01,FALSE,,,FALSE,,,,,,+,200,-0.01
732,,,Hetterich,Science,closed,Germany,Wennewick,2021,Silo maize,Seeds,Argil,25,Rhein,0.02,,,0.1,1,Flat,,-45% N,x,FALSE,no,FALSE,,,,,,,loamy sand,5.5,,,,,2.4,free,,251,dt/ha,264,dt/ha,2.51,kg/m²,2.64,kg/m²,0.05,FALSE,,,FALSE,,,,,,+,200,0.05
733,,,LWK Niedersachsen,Science,closed,Germany,Suderburg,2021,Potato,Seeds,Dispersa,25,Rhein,0.05,,,0.05,0.1,Line,,160 kg N/ha,,FALSE,no,FALSE,,,,,,,sand,5.9,,,,,,free,No,510,dt/ha,507.8,dt/ha,5.1,kg/m²,5.08,kg/m²,0.00,FALSE,0.58,0.47,FALSE,,,,,,+,500,0.00
734,,,LWK Niedersachsen,Science,closed,Germany,Suderburg,2021,Potato,Seeds,Dispersa,25,Rhein,0.05,,,0.05,0.1,Line,,135 kg N/ha,x,FALSE,no,FALSE,,,,,,,sand,5.9,,,,,,free,No,510,dt/ha,514.9,dt/ha,5.1,kg/m²,5.15,kg/m²,0.01,FALSE,0.58,0.6,FALSE,,,,,,+,500,0.01
735,,,LWK Niedersachsen,Science,closed,Germany,Suderburg,2021,Potato,Seeds,Dispersa,25,Rhein,0.05,,,0.05,0.1,Line,,110 kg N/ha,x,FALSE,no,FALSE,,,,,,,sand,5.9,,,,,,free,No,510,dt/ha,505.5,dt/ha,5.1,kg/m²,5.05,kg/m²,-0.01,FALSE,0.58,0.63,FALSE,,,,,,+,500,-0.01
736,,,LWK Niedersachsen,Science,closed,Germany,Suderburg,2021,Potato,Seeds,Argil,25,Rhein,0.05,,,0.05,0.1,Line,,160 kg N/ha,,FALSE,no,FALSE,,,,,,,sand,5.9,,,,,,free,No,510,dt/ha,529.9,dt/ha,5.1,kg/m²,5.3,kg/m²,0.04,FALSE,0.58,0.61,FALSE,,,,,,+,500,0.04
737,,,LWK Niedersachsen,Science,closed,Germany,Suderburg,2021,Potato,Seeds,Argil,25,Rhein,0.05,,,0.05,0.1,Line,,135 kg N/ha,x,FALSE,no,FALSE,,,,,,,sand,5.9,,,,,,free,No,510,dt/ha,492.9,dt/ha,5.1,kg/m²,4.93,kg/m²,-0.03,FALSE,0.58,0.59,FALSE,,,,,,+,500,-0.03
